"id","probs","preds","labels"
1,1e-04,0,0
2,0.999734222888947,1,1
3,1e-04,0,0
4,1e-04,0,0
5,1e-04,0,0
6,1e-04,0,0
7,0.000203226125449874,0,0
8,1e-04,0,0
9,1e-04,0,0
10,1e-04,0,0
11,1e-04,0,0
12,1e-04,0,0
13,1e-04,0,0
14,1e-04,0,0
15,1e-04,0,0
16,1e-04,0,0
17,1e-04,0,0
18,0.000406311737606302,0,0
19,0.9999,1,1
20,1e-04,0,0
21,1e-04,0,0
22,1e-04,0,0
23,1e-04,0,0
24,0.000762416399084032,0,0
25,1e-04,0,0
26,1e-04,0,0
27,1e-04,0,0
28,1e-04,0,0
29,1e-04,0,0
30,1e-04,0,0
31,1e-04,0,0
32,1e-04,0,0
33,1e-04,0,0
34,1e-04,0,0
35,1e-04,0,0
36,1e-04,0,0
37,1e-04,0,0
38,1e-04,0,0
39,1e-04,0,0
40,1e-04,0,0
41,1e-04,0,0
42,1e-04,0,0
43,1e-04,0,0
44,1e-04,0,0
45,1e-04,0,0
46,1e-04,0,0
47,1e-04,0,0
48,1e-04,0,0
49,1e-04,0,0
50,1e-04,0,0
51,1e-04,0,0
52,1e-04,0,0
53,1e-04,0,0
54,0.999899864196777,1,1
55,1e-04,0,0
56,0.9999,1,1
57,1e-04,0,0
58,1e-04,0,0
59,1e-04,0,0
60,1e-04,0,0
61,1e-04,0,0
62,1e-04,0,0
63,1e-04,0,0
64,1e-04,0,0
65,1e-04,0,0
66,1e-04,0,0
67,1e-04,0,0
68,1e-04,0,0
69,0.739803612232208,1,1
70,1e-04,0,0
71,1e-04,0,0
72,1e-04,0,0
73,1e-04,0,0
74,1e-04,0,0
75,1e-04,0,0
76,1e-04,0,0
77,1e-04,0,0
78,1e-04,0,0
79,1e-04,0,0
80,1e-04,0,0
81,0.000204253185074776,0,0
82,0.0542390607297421,0,0
83,1e-04,0,0
84,1e-04,0,0
85,1e-04,0,0
86,0.00358976959250867,0,0
87,1e-04,0,0
88,1e-04,0,0
89,1e-04,0,0
90,1e-04,0,0
91,1e-04,0,0
92,1e-04,0,0
93,1e-04,0,0
94,1e-04,0,0
95,1e-04,0,0
96,1e-04,0,0
97,1e-04,0,0
98,1e-04,0,0
99,1e-04,0,0
100,1e-04,0,0
101,1e-04,0,0
102,1e-04,0,0
103,1e-04,0,0
104,1e-04,0,0
105,1e-04,0,0
106,0.000614015909377486,0,0
107,1e-04,0,0
108,1e-04,0,0
109,1e-04,0,0
110,1e-04,0,0
111,0.00621815631166101,0,0
112,0.999881386756897,1,1
113,1e-04,0,0
114,1e-04,0,0
115,1e-04,0,0
116,1e-04,0,0
117,0.9999,1,1
118,1e-04,0,0
119,1e-04,0,0
120,1e-04,0,0
121,1e-04,0,0
122,1e-04,0,0
123,1e-04,0,0
124,1e-04,0,0
125,0.000897678080946207,0,0
126,1e-04,0,0
127,1e-04,0,0
128,1e-04,0,0
129,1e-04,0,0
130,1e-04,0,0
131,1e-04,0,0
132,1e-04,0,0
133,0.000407416751841083,0,0
134,0.000173024978721514,0,0
135,1e-04,0,0
136,1e-04,0,0
137,1e-04,0,0
138,1e-04,0,0
139,1e-04,0,0
140,1e-04,0,0
141,0.000146362610394135,0,0
142,1e-04,0,0
143,1e-04,0,0
144,1e-04,0,0
145,0.000275393307674676,0,0
146,1e-04,0,0
147,1e-04,0,0
148,1e-04,0,0
149,1e-04,0,0
150,0.00135219830553979,0,0
151,0.00226563448086381,0,0
152,1e-04,0,0
153,1e-04,0,0
154,1e-04,0,0
155,1e-04,0,0
156,1e-04,0,0
157,0.0171838495880365,0,0
158,1e-04,0,0
159,1e-04,0,0
160,1e-04,0,0
161,1e-04,0,0
162,1e-04,0,0
163,0.00260519166477025,0,0
164,1e-04,0,0
165,1e-04,0,0
166,1e-04,0,0
167,1e-04,0,0
168,1e-04,0,0
169,1e-04,0,0
170,1e-04,0,0
171,1e-04,0,0
172,1e-04,0,0
173,0.000114549657155294,0,0
174,1e-04,0,0
175,1e-04,0,0
176,1e-04,0,0
177,1e-04,0,0
178,1e-04,0,0
179,0.00025761901633814,0,0
180,1e-04,0,0
181,1e-04,0,0
182,1e-04,0,0
183,0.000471208069939166,0,0
184,1e-04,0,0
185,0.9999,1,1
186,1e-04,0,0
187,1e-04,0,0
188,1e-04,0,0
189,0.000120113218144979,0,0
190,1e-04,0,0
191,1e-04,0,0
192,1e-04,0,0
193,1e-04,0,0
194,0.000402457430027425,0,0
195,1e-04,0,0
196,1e-04,0,0
197,1e-04,0,0
198,1e-04,0,0
199,1e-04,0,0
200,0.00200252095237374,0,0
201,1e-04,0,0
202,1e-04,0,0
203,1e-04,0,0
204,1e-04,0,0
205,1e-04,0,0
206,1e-04,0,0
207,1e-04,0,0
208,1e-04,0,0
209,1e-04,0,0
210,0.0186966508626938,0,0
211,1e-04,0,0
212,1e-04,0,0
213,1e-04,0,0
214,1e-04,0,0
215,1e-04,0,0
216,1e-04,0,0
217,1e-04,0,0
218,1e-04,0,0
219,0.000620517123024911,0,0
220,1e-04,0,0
221,0.00128867523744702,0,0
222,1e-04,0,0
223,1e-04,0,0
224,1e-04,0,0
225,0.000255396938882768,0,0
226,1e-04,0,0
