"id","probs","preds","labels"
1,0.000132926288642921,0,0
2,0.000132926288642921,0,0
3,0.000857500708661973,0,0
4,0.000132926288642921,0,0
5,0.00487253163009882,0,0
6,0.0369992256164551,0,0
7,0.00773716671392322,0,0
8,0.00126789882779121,0,0
9,0.00413909880444407,0,0
10,0.00222369795665145,0,0
11,0.0151718184351921,0,0
12,0.00080128270201385,0,0
13,0.00360440788790584,0,0
14,0.0158968195319176,0,0
15,0.0408448204398155,0,0
16,0.00180908001493663,0,0
17,0.000132926288642921,0,0
18,0.000132926288642921,0,0
19,0.000630436872597784,0,0
20,0.000132926288642921,0,0
21,0.00352137954905629,0,0
22,0.0016739513957873,0,0
23,0.000132926288642921,0,0
24,0.000150627558468841,0,0
25,0.000132926288642921,0,0
26,0.0342722497880459,0,0
27,0.00651841936632991,0,0
28,1e-04,0,0
29,0.00364723452366889,0,0
30,0.000132926288642921,0,0
31,0.00930958706885576,0,0
32,0.000132926288642921,0,0
33,0.00109885446727276,0,0
34,0.000194015126908198,0,0
35,0.000100240118626971,0,0
36,0.000132926288642921,0,0
37,0.000733979453798383,0,0
38,0.000132926288642921,0,0
39,0.00297312368638813,0,0
40,0.00462369900196791,0,0
41,0.000132926288642921,0,0
42,0.0191418621689081,0,0
43,0.000132926288642921,0,0
44,0.00859165657311678,0,0
45,0.000132926288642921,0,0
46,0.000631552829872817,0,0
47,0.000318240694468841,0,0
48,0.000132926288642921,0,0
49,1e-04,0,0
50,0.00673752464354038,0,0
51,1e-04,0,0
52,0.0217474587261677,0,0
53,1e-04,0,0
54,0.000132926288642921,0,0
55,0.000153094719280489,0,0
56,0.00766056217253208,0,0
57,0.0791021883487701,0,0
58,0.000933027069550008,0,0
59,0.00593613460659981,0,0
60,0.00418153498321772,0,0
61,0.000231954967603087,0,0
62,0.00117308611515909,0,0
63,0.000132926288642921,0,0
64,0.147672295570374,0,0
65,0.000733961351215839,0,0
66,0.00284074083901942,0,0
67,0.000132926288642921,0,0
68,0.00249368348158896,0,0
69,0.00780784757807851,0,0
70,0.000132926288642921,0,0
71,1e-04,0,0
72,0.000132926288642921,0,0
73,0.0193306263536215,0,0
74,0.000331575341988355,0,0
75,0.02851309068501,0,0
76,0.000605219975113869,0,0
77,0.000527732423506677,0,0
78,0.0488589331507683,0,0
79,0.000132926288642921,0,0
80,0.000132926288642921,0,0
81,1e-04,0,0
82,0.0150266997516155,0,0
83,0.0302584059536457,0,0
84,0.000651141279377043,0,0
85,1e-04,0,0
86,0.00694930134341121,0,0
87,0.000132926288642921,0,0
88,0.0448304824531078,0,0
89,0.000132926288642921,0,0
90,0.001572176348418,0,0
91,0.000909470953047276,0,0
92,0.000472533196443692,0,0
93,0.00318426010198891,0,0
94,1e-04,0,0
95,0.00066072418121621,0,0
96,0.000132926288642921,0,0
97,1e-04,0,0
98,0.000132926288642921,0,0
99,0.000132926288642921,0,0
100,0.00740309758111835,0,0
101,0.0479553267359734,0,0
102,0.00117687252350152,0,0
103,0.0146808894351125,0,0
104,0.000132926288642921,0,0
105,0.00795124657452106,0,0
106,0.0110964505001903,0,0
107,0.00039515647222288,0,0
108,1e-04,0,0
109,0.00266762403771281,0,0
110,0.000132926288642921,0,0
111,0.000132926288642921,0,0
112,0.0118639096617699,0,0
113,0.00143817637581378,0,0
114,0.000132926288642921,0,0
115,0.00022950122365728,0,0
116,1e-04,0,0
117,0.00121995597146451,0,0
118,0.000132926288642921,0,0
119,0.000132926288642921,0,0
120,1e-04,0,0
121,0.000274591031484306,0,0
122,0.000132926288642921,0,0
123,0.000132926288642921,0,0
124,0.00170435151085258,0,0
125,0.000132926288642921,0,0
126,0.00177749455906451,0,0
127,0.00820230878889561,0,0
128,0.00111136166378856,0,0
129,0.00149902666453272,0,0
130,0.000132926288642921,0,0
131,0.000392063840990886,0,0
132,0.000605390756390989,0,0
133,0.00230706366710365,0,0
134,0.000132926288642921,0,0
135,0.000132926288642921,0,0
136,0.0042424350976944,0,0
137,0.000132926288642921,0,0
138,0.000132926288642921,0,0
139,0.014801949262619,0,0
140,1e-04,0,0
141,0.000132926288642921,0,0
142,0.000132926288642921,0,0
143,0.00364046893082559,0,0
144,0.0119695886969566,0,0
145,0.000132926288642921,0,0
146,0.000132926288642921,0,0
147,0.0123382611200213,0,0
148,0.00733143882825971,0,0
149,0.00120994925964624,0,0
150,0.0003292192122899,0,0
151,0.0185027122497559,0,0
152,1e-04,0,0
153,0.00111374200787395,0,0
154,0.000132926288642921,0,0
155,0.000132926288642921,0,0
156,0.000218023473280482,0,0
157,0.0181292984634638,0,0
158,1e-04,0,0
159,0.00260105566121638,0,0
160,1e-04,0,0
161,0.000132926288642921,0,0
162,0.00410072552040219,0,0
163,0.000132926288642921,0,0
164,0.000132926288642921,0,0
165,1e-04,0,0
166,0.000439364608610049,0,0
167,0.00744507415220141,0,0
168,0.00108001416083425,0,0
169,0.0340620279312134,0,0
170,0.000132926288642921,0,0
171,0.00756166642531753,0,0
172,0.000166164682013914,0,0
173,0.00694966316223145,0,0
174,1e-04,0,0
175,0.000132926288642921,0,0
176,0.000132926288642921,0,0
177,0.000132926288642921,0,0
178,1e-04,0,0
179,0.000132926288642921,0,0
180,0.00397639814764261,0,0
181,0.000275720376521349,0,0
182,0.0153621817007661,0,0
183,0.000947875494603068,0,0
184,0.000209515594178811,0,0
185,0.000132926288642921,0,0
186,0.00285893515683711,0,0
187,0.000356021395418793,0,0
188,0.000386861618608236,0,0
189,0.000124822618090548,0,0
190,0.000132926288642921,0,0
191,1e-04,0,0
192,0.00925590191036463,0,0
193,0.0502452328801155,0,0
194,1e-04,0,0
195,0.0195598024874926,0,0
196,0.000132926288642921,0,0
197,0.00107049394864589,0,0
198,0.000240893321461044,0,0
199,0.00159460818395019,0,0
200,0.00164910696912557,0,0
201,0.000132926288642921,0,0
202,0.00749535160139203,0,0
203,0.000550246215425432,0,0
204,0.00911613926291466,0,0
205,0.000132926288642921,0,0
206,1e-04,0,0
207,0.000132926288642921,0,0
208,0.410258382558823,0,0
209,0.0139859933406115,0,0
210,0.000132926288642921,0,0
211,0.00900034420192242,0,0
212,1e-04,0,0
213,0.000132926288642921,0,0
214,0.00236141122877598,0,0
215,1e-04,0,0
216,0.0112860472872853,0,0
217,0.00130767631344497,0,0
218,0.0354339294135571,0,0
219,0.00238260813057423,0,0
220,0.000132926288642921,0,0
221,0.000259266991633922,0,0
222,0.000922161678317934,0,0
223,0.00134733016602695,0,0
224,0.000179433875018731,0,0
225,0.0429618880152702,0,0
226,0.000290562806185335,0,0
227,0.000132926288642921,0,0
228,0.00083992670988664,0,0
229,0.00276752468198538,0,0
230,0.0101456139236689,0,0
231,0.011036510579288,0,0
232,0.00247056595981121,0,0
233,0.015047094784677,0,0
234,0.000132926288642921,0,0
235,0.000132926288642921,0,0
236,0.000132926288642921,0,0
237,0.000132926288642921,0,0
238,0.000327007990563288,0,0
239,0.000132926288642921,0,0
240,0.00351382163353264,0,0
241,0.000132926288642921,0,0
242,0.000132926288642921,0,0
243,0.000132926288642921,0,0
244,0.00535130081698298,0,0
245,0.000132926288642921,0,0
246,0.000132926288642921,0,0
247,0.000144008634379134,0,0
248,0.000132926288642921,0,0
249,0.00563917541876435,0,0
250,0.000132926288642921,0,0
251,0.00146529416088015,0,0
252,0.00108700944110751,0,0
253,0.000482857372844592,0,0
254,0.000581972417421639,0,0
255,0.00200342666357756,0,0
256,0.000132926288642921,0,0
257,0.000132926288642921,0,0
258,0.0105030620470643,0,0
259,1e-04,0,0
260,0.000132926288642921,0,0
261,0.000350536312907934,0,0
262,0.00625080429017544,0,0
263,0.000132926288642921,0,0
264,0.00714558269828558,0,0
265,0.000132926288642921,0,0
266,0.00915358494967222,0,0
267,0.0186251699924469,0,0
268,0.000937650911509991,0,0
