"id","probs","preds","labels"
1,0.000286650852139192,"0",0
2,0.000238142115149165,"0",0
3,1e-04,"0",0
4,0.00511056970160251,"0",0
5,1e-04,"0",0
6,1e-04,"0",0
7,0.00240933629288109,"0",0
8,0.000150198322412254,"0",0
9,0.00437945168572795,"0",0
10,1e-04,"0",0
11,0.000119943046791637,"0",0
12,1e-04,"0",0
13,0.00136682864635485,"0",0
14,0.000211173193376268,"0",0
15,1e-04,"0",0
16,0.227994438742941,"0",0
17,0.000506942292669565,"0",0
18,0.869288499902435,"1",0
19,1e-04,"0",0
20,0.00734916702637833,"0",0
21,1e-04,"0",0
22,1e-04,"0",0
23,0.000123663518292627,"0",0
24,0.012921820116934,"0",0
25,1e-04,"0",0
26,0.000871069489563392,"0",0
27,0.001270676130397,"0",0
28,0.00102631033840916,"0",0
29,0.000630683805106336,"0",0
30,1e-04,"0",0
31,1e-04,"0",0
32,1e-04,"0",0
33,0.9999,"1",1
34,1e-04,"0",0
35,1e-04,"0",0
36,0.000119991891182947,"0",0
37,0.00746816915304571,"0",0
38,0.000124670399404225,"0",0
39,0.00246370138894025,"0",0
40,0.000741196195492844,"0",0
41,1e-04,"0",0
42,1e-04,"0",0
43,0.000153912944420465,"0",0
44,1e-04,"0",0
45,0.000860564202258773,"0",0
46,1e-04,"0",0
47,1e-04,"0",0
48,1e-04,"0",0
49,0.00107703052263386,"0",0
50,1e-04,"0",0
51,0.000621683731191869,"0",0
52,0.000222392098349622,"0",0
53,1e-04,"0",0
54,0.00170469696355902,"0",0
55,1e-04,"0",0
56,1e-04,"0",0
57,0.0088274565478379,"0",0
58,1e-04,"0",0
59,0.9999,"1",1
60,0.00130518268879298,"0",0
61,0.00193752497589261,"0",0
62,0.000811894328803464,"0",0
63,0.00177029903769665,"0",0
64,1e-04,"0",0
65,1e-04,"0",0
66,1e-04,"0",0
67,0.000975941141548087,"0",0
68,0.000686857620958992,"0",0
69,1e-04,"0",0
70,0.00154893784205967,"0",0
71,0.000853848391916934,"0",0
72,1e-04,"0",0
73,1e-04,"0",0
74,1e-04,"0",0
75,0.00741010211392912,"0",0
76,0.9999,"1",1
77,1e-04,"0",0
78,1e-04,"0",0
79,0.000144063156269247,"0",0
80,0.9999,"1",1
81,0.00144713796416496,"0",0
82,0.00228150682307859,"0",0
83,0.00324988449763119,"0",0
84,0.000868221196710928,"0",0
85,0.9999,"1",1
86,0.000161731418541033,"0",0
87,0.000700320022589462,"0",0
88,1e-04,"0",0
89,1e-04,"0",0
90,0.000735899127422224,"0",0
91,1e-04,"0",0
92,1e-04,"0",0
93,0.00341015271320799,"0",0
94,0.0124074150342146,"0",0
95,0.00148199960554729,"0",0
96,1e-04,"0",0
97,1e-04,"0",0
98,1e-04,"0",0
99,1e-04,"0",0
100,1e-04,"0",0
101,0.000303365552277168,"0",0
102,1e-04,"0",0
103,0.00352035735302669,"0",0
104,0.000833612783484261,"0",0
105,0.000137515610220129,"0",0
106,0.00142836261914481,"0",0
107,0.000686678253657758,"0",0
108,0.00133559372750336,"0",0
109,0.00593156659786254,"0",0
110,0.00137438358286524,"0",0
111,1e-04,"0",0
112,0.00964636055399593,"0",0
113,0.000111102728097334,"0",0
114,0.0102260945880555,"0",0
115,0.000285431393714508,"0",0
116,1e-04,"0",0
117,1e-04,"0",0
118,0.00498783729993235,"0",0
119,1e-04,"0",0
120,0.0031691817851488,"0",0
121,0.000147726108001178,"0",0
122,0.00194715478200824,"0",0
123,0.000114053178286722,"0",0
124,0.0012678370238125,"0",0
125,1e-04,"0",0
126,0.0225545086837592,"0",0
127,1e-04,"0",0
128,0.9999,"1",1
129,1e-04,"0",0
130,1e-04,"0",0
131,0.000194610861413702,"0",0
132,0.00102879112109522,"0",0
133,1e-04,"0",0
134,0.000305071343383645,"0",0
135,0.00108910694985331,"0",0
136,0.000239186018007986,"0",0
137,0.000179472232124445,"0",0
138,1e-04,"0",0
139,1e-04,"0",0
140,0.00760481753789077,"0",0
141,0.000216614386754688,"0",0
142,1e-04,"0",0
143,1e-04,"0",0
144,0.0027716144532377,"0",0
145,0.00363342432728175,"0",0
146,0.00180606336668432,"0",0
147,1e-04,"0",0
148,1e-04,"0",0
149,1e-04,"0",0
150,0.00162006150794192,"0",0
