"id","probs","preds","labels"
1,0.0120542452248473,"0",0
2,0.0129024161040296,"0",0
3,0.00959926491755969,"0",0
4,0.0125199555123691,"0",0
5,0.00509762835398142,"0",0
6,0.012319907072307,"0",0
7,0.0121887158192154,"0",0
8,0.0129135898585553,"0",0
9,0.0129024161040296,"0",0
10,0.0129024161040296,"0",0
11,0.0118871733525048,"0",0
12,0.00941863982270141,"0",0
13,0.00859736815604728,"0",0
14,0.01271994155023,"0",0
15,0.0127030999975549,"0",0
16,0.00768052980897749,"0",0
17,0.0116048337369081,"0",0
18,0.0129024161040296,"0",0
19,0.0101070236232478,"0",0
20,0.0917687081890128,"0",0
21,0.0129024161040296,"0",0
22,0.0123043239313206,"0",0
23,0.0129024161040296,"0",0
24,0.00527244346295119,"0",0
25,0.0129024161040296,"0",0
26,0.0129024161040296,"0",0
27,0.0129024161040296,"0",0
28,0.0124976616820159,"0",0
29,0.00161027644605705,"0",0
30,0.0129024161040296,"0",0
31,0.0129024161040296,"0",0
32,0.0129024161040296,"0",0
33,0.0128021739841947,"0",0
34,0.0129024161040296,"0",0
35,0.0129024161040296,"0",0
36,0.00777436778307961,"0",0
37,0.0129024161040296,"0",0
38,0.0129024161040296,"0",0
39,0.0816318102506144,"0",0
40,0.00937797364014903,"0",0
41,0.00113177345084126,"0",0
42,0.0122326553395397,"0",0
43,0.012309330811957,"0",0
44,0.0126054265057692,"0",0
45,0.010290732594028,"0",0
46,0.0129024161040296,"0",0
47,0.0129024161040296,"0",0
48,0.0124401988450978,"0",0
49,0.0129024161040296,"0",0
50,0.0122467539119711,"0",0
51,0.0124656156602028,"0",0
52,0.0129024161040296,"0",0
53,0.0076482342103773,"0",0
54,0.0129024161040296,"0",0
55,0.0129024161040296,"0",0
56,0.0120252024125036,"0",0
57,0.0106563385546447,"0",0
58,0.0117171994146119,"0",0
59,0.0129024161040296,"0",0
60,0.0116438597798236,"0",0
61,0.0129024161040296,"0",0
62,0.0110993991809334,"0",0
63,0.0110792504184513,"0",0
64,0.0104128689418909,"0",0
65,0.0123339061890617,"0",0
66,0.0129024161040296,"0",0
67,0.00175809711226993,"0",0
68,0.0129024161040296,"0",0
69,0.0122200064285377,"0",0
70,0.000985283645639878,"0",0
71,0.0129024161040296,"0",0
72,0.0129024161040296,"0",0
73,0.0121532936287563,"0",0
74,0.0126000142798217,"0",0
75,0.0124830500153896,"0",0
76,0.00405048087693372,"0",0
77,0.0129024161040296,"0",0
78,0.00879393768064252,"0",0
79,0.0129024161040296,"0",0
80,0.0129024161040296,"0",0
81,0.0127255241321992,"0",0
82,0.0120041333452617,"0",0
83,0.00955841393239287,"0",0
84,0.0113118610712727,"0",0
85,0.0125246313909213,"0",0
86,0.0129024161040296,"0",0
87,0.0125935038070857,"0",0
88,0.0129024161040296,"0",0
89,0.0129024161040296,"0",0
90,0.0125500094869498,"0",0
91,0.0129024161040296,"0",0
92,0.0120827534443024,"0",0
93,0.0129024161040296,"0",0
94,0.0110591696634519,"0",0
95,0.0078402869795019,"0",0
96,0.00498185660223549,"0",0
97,0.0114849110205898,"0",0
98,0.000463779557340449,"0",0
99,0.0129024161040296,"0",0
100,0.0113552505662001,"0",0
101,0.01253077966435,"0",0
102,0.00178066213926398,"0",0
103,0.0104765577036512,"0",0
104,0.0129024161040296,"0",0
105,0.0111369233427205,"0",0
106,0.0066691145071095,"0",0
107,0.00759289086524162,"0",0
108,0.0125520605090241,"0",0
109,0.0116666303608101,"0",0
110,0.0125410210119168,"0",0
111,0.0129024161040296,"0",0
112,0.00101392139652279,"0",0
113,0.0129024161040296,"0",0
114,0.0124854498744297,"0",0
115,0.0116407376097383,"0",0
116,0.0129024161040296,"0",0
117,0.00752316151559851,"0",0
118,0.0125359008434034,"0",0
119,0.0129024161040296,"0",0
120,0.0129024161040296,"0",0
121,0.0129024161040296,"0",0
122,0.0117451828522281,"0",0
123,0.0121451881258839,"0",0
124,0.0123421794658476,"0",0
125,0.0129024161040296,"0",0
126,0.0126070734169058,"0",0
127,0.00918676274245045,"0",0
128,0.0140625101004149,"0",0
129,0.00766248777637657,"0",0
130,0.0102641680439434,"0",0
131,0.0129024161040296,"0",0
132,0.0128023391095762,"0",0
133,0.0129024161040296,"0",0
134,0.00905659266883529,"0",0
135,0.0111977720672072,"0",0
136,0.0129024161040296,"0",0
137,0.0232350060426553,"0",0
138,0.00192434719511503,"0",0
139,0.0129024161040296,"0",0
140,0.0105844130550302,"0",0
141,0.0129024161040296,"0",0
142,0.0129024161040296,"0",0
143,0.0010193197931142,"0",0
144,0.0122138132367502,"0",0
145,0.0129024161040296,"0",0
146,0.00656652098278876,"0",0
147,0.0103049115695034,"0",0
148,0.012401389260434,"0",0
149,0.010758795767875,"0",0
150,0.0123625031094033,"0",0
151,0.00724469044885234,"0",0
152,0.0124464523744907,"0",0
153,0.0126140281172047,"0",0
154,0.00949454220530332,"0",0
155,0.0129062348017287,"0",0
156,0.0123894292159502,"0",0
157,0.00141640802396481,"0",0
158,0.0128785202200792,"0",0
159,0.0129024161040296,"0",0
160,0.0125185692674646,"0",0
161,0.0129024161040296,"0",0
162,0.0129024161040296,"0",0
163,0.0129024161040296,"0",0
164,0.0129024161040296,"0",0
165,0.00222611434245978,"0",0
166,0.0109324556481137,"0",0
167,0.00906363776815811,"0",0
168,0.010203882892349,"0",0
169,0.000981300440235477,"0",0
170,0.0099123331752935,"0",0
171,0.0124140803709878,"0",0
172,0.00365641789871518,"0",0
173,0.0130585476638706,"0",0
174,0.0129024161040296,"0",0
175,0.00920347507637298,"0",0
176,0.0129024161040296,"0",0
177,0.00906323609079507,"0",0
178,0.0121961243512481,"0",0
179,0.00913965964629193,"0",0
180,0.0113772811375269,"0",0
181,0.0120553702747747,"0",0
182,0.0125299784502374,"0",0
183,0.000966307569381875,"0",0
184,0.0129024161040296,"0",0
185,0.0129024161040296,"0",0
