id,probs,preds,labels
0,5.984847575746244e-06,0,0
1,4.712431746156653e-06,0,0
2,5.861646422999911e-05,0,0
3,0.00040061966865323484,0,0
4,0.00020166415197309107,0,0
5,6.020911314408295e-05,0,0
6,5.7959685364039615e-05,0,0
7,1.8014149816281133e-07,0,0
8,7.222857675515115e-05,0,0
9,7.118783832993358e-05,0,0
10,0.0006565924268215895,0,0
11,0.00012411015632096678,0,0
12,2.8668024242506362e-05,0,0
13,1.3553581993619446e-05,0,0
14,0.0002636168210301548,0,0
15,0.0061804912984371185,0,0
16,0.0004941156948916614,0,0
17,0.00013274110096972436,0,0
18,0.0032657694537192583,0,0
19,3.4151500585721806e-05,0,0
20,0.0005674560670740902,0,0
21,0.000861623149830848,0,0
22,0.0003186149406246841,0,0
23,4.091069058631547e-06,0,0
24,0.0001653896615607664,0,0
25,0.0008310124976560473,0,0
26,0.0002403651742497459,0,0
27,0.004487331956624985,0,0
28,0.00010532937449170277,0,0
29,2.527878496039193e-05,0,0
30,0.003286664141342044,0,0
31,9.214480814989656e-05,0,0
32,0.016616778448224068,0,0
33,4.576106584863737e-05,0,0
34,2.459558891132474e-05,0,0
35,0.004731365945190191,0,0
36,5.008702828490641e-06,0,0
37,0.004256603308022022,0,0
38,3.1272815249394625e-05,0,0
39,0.006023455876857042,0,0
40,0.0011972523061558604,0,0
41,0.0021747995633631945,0,0
42,0.0026926794089376926,0,0
43,0.0015855287201702595,0,0
44,0.004486152436584234,0,0
45,0.0013750676298514009,0,0
46,7.564657425973564e-05,0,0
47,6.420151476049796e-05,0,0
48,1.590658757777419e-05,0,0
49,1.866500315372832e-05,0,0
50,0.0005217344732955098,0,0
51,0.0004362114705145359,0,0
52,8.310117846122012e-05,0,0
53,6.546288932440802e-05,0,0
54,4.5705895900027826e-05,0,0
55,0.0002237826120108366,0,0
56,0.002420243574306369,0,0
57,0.00010363074397901073,0,0
58,8.625286136521026e-05,0,0
59,0.0019581676460802555,0,0
60,0.005620449781417847,0,0
61,0.0007821084000170231,0,0
62,0.0002480916737113148,0,0
63,3.3772990718716756e-05,0,0
64,0.0028746798634529114,0,0
65,0.0006173473666422069,0,0
66,0.0001820168981794268,0,0
67,0.008522247895598412,0,0
68,0.0036455781664699316,0,0
69,0.0005510096088983119,0,0
70,0.009871606715023518,0,0
71,0.000989651889540255,0,0
72,4.6023389586480334e-05,0,0
73,1.2629437151190359e-05,0,0
74,6.086165740271099e-05,0,0
75,9.430385398445651e-05,0,0
76,0.00019621875253506005,0,0
77,0.00011567642650334165,0,0
78,8.49800471769413e-06,0,0
79,0.0003277370415162295,0,0
80,8.174974209396169e-05,0,0
81,4.688910394179402e-06,0,0
82,0.02760601043701172,0,0
83,0.00029628939228132367,0,0
84,0.08967102319002151,0,0
85,0.07102285325527191,0,0
86,0.0024612268898636103,0,0
87,0.0009769464377313852,0,0
88,2.6754734790301882e-05,0,0
89,0.0061378562822937965,0,0
90,0.001334346947260201,0,0
91,7.832980918465182e-05,0,0
92,0.00011557618563529104,0,0
93,0.0004909037379547954,0,0
94,0.0006767796585336328,0,0
95,0.0007684350130148232,0,0
96,0.00011148936027893797,0,0
97,0.784396231174469,1,0
98,0.0024146148934960365,0,0
99,0.044345103204250336,0,0
