"id","probs","preds","labels"
1,0.0269619521349802,"0",0
2,0.0179866318520545,"0",0
3,0.0223680469546454,"0",0
4,0.0292132617077577,"0",0
5,0.016587763384418,"0",0
6,0.0465954736650471,"0",0
7,0.072598256630988,"0",0
8,0.0167319699649613,"0",0
9,0.0125395872729837,"0",0
10,0.0272602173235695,"0",0
11,0.0202084115886222,"0",0
12,0.167591548060228,"0",0
13,0.241840146870894,"0",0
14,0.111009105107184,"0",0
15,0.1739468719368,"0",0
16,0.129313437103028,"0",0
17,0.104513034176245,"0",0
18,0.0525876453093758,"0",0
19,0.0372456465822747,"0",0
20,0.134745986246432,"0",0
21,0.111253620908826,"0",0
22,0.0307726690696987,"0",0
23,0.0684725011026501,"0",0
24,0.00993112059438739,"0",0
25,0.0727203612353451,"0",0
26,0.122914551138752,"0",0
27,0.267170282784853,"0",0
28,0.0677440804156219,"0",0
29,0.0218233602939497,"0",0
30,0.0265200859814579,"0",0
31,0.010879403755773,"0",0
32,0.051734080369794,"0",0
33,0.117966688457712,"0",0
34,0.0813074883112286,"0",0
35,0.0349042009211156,"0",0
36,0.0452090745241153,"0",0
37,0.0465420173231883,"0",0
38,0.0145681080822667,"0",0
39,0.0251908060508933,"0",0
40,0.0619118445756095,"0",0
41,0.052155307195378,"0",0
42,0.0244505140185002,"0",0
43,0.0123658133299956,"0",0
44,0.0111031289118247,"0",0
45,0.0119675610273986,"0",0
46,0.0217902913225092,"0",0
47,0.0553301617914136,"0",0
48,0.0408478396011793,"0",0
49,0.0374743602607084,"0",0
50,0.0559117090680266,"0",0
51,0.023919541757449,"0",0
52,0.0299767163189618,"0",0
53,0.0417573972246319,"0",0
54,0.0339544336966925,"0",0
55,0.0165324839538121,"0",0
56,0.0433712517416391,"0",0
57,0.0214071245651531,"0",0
58,0.0402074046949723,"0",0
59,0.028574618029541,"0",0
60,0.0260417501940903,"0",0
61,0.0140656269613604,"0",0
62,0.020166649111808,"0",0
63,0.0752130350943192,"0",0
64,0.0615897151591086,"0",0
65,0.00880341875034807,"0",0
66,0.00932907191059285,"0",0
67,0.0749908451474665,"0",0
68,0.0973681835910696,"0",0
69,0.0351822625354336,"0",0
70,0.0204013069565849,"0",0
71,0.0356154692929561,"0",0
72,0.0148764953121922,"0",0
73,0.0205927849054006,"0",0
74,0.0285847984596053,"0",0
75,0.0198556401532965,"0",0
76,0.102720861686139,"0",0
77,0.028839654921007,"0",0
78,0.0833821665436113,"0",0
79,0.0887850769232433,"0",0
80,0.0382423288100781,"0",0
81,0.00655798822853693,"0",0
82,0.0198116028804441,"0",0
83,0.124826424281793,"0",0
84,0.0203991338212871,"0",0
85,0.094432571472657,"0",0
86,0.135088345544324,"0",0
87,0.0139443667009896,"0",0
88,0.0138678521827758,"0",0
89,0.00748796931970874,"0",0
90,0.0160883947548639,"0",0
91,0.0346109602090917,"0",0
92,0.376809491702363,"0",1
93,0.176134694149618,"0",1
94,0.347756255644257,"0",1
95,0.568940495456749,"1",1
96,0.211649152509302,"0",1
97,0.138336366918093,"0",1
98,0.0500654410138263,"0",1
99,0.0201047264274935,"0",0
100,0.0364159379173,"0",0
